Date,USD,EUR,GBP,JPY100,CHF,AUD,CAD,SGD,HKD100
19-Jul-21,4.22,4.9817,5.8055,3.8381,4.5919,3.1173,3.3391,3.108,54.324
21-Jul-21,4.245,4.9993,5.7813,3.8637,4.6081,3.1048,3.3423,3.1053,54.6156
22-Jul-21,4.229,4.989,5.7984,3.8407,4.6103,3.1117,3.363,3.105,54.407
23-Jul-21,4.225,4.9728,5.8149,3.8315,4.5929,3.1168,3.3612,3.1075,54.3709
26-Jul-21,4.2275,4.9796,5.8124,3.8324,4.6011,3.1072,3.3605,3.1071,54.3947
27-Jul-21,4.231,4.996,5.8511,3.8394,4.6225,3.1233,3.3732,3.1156,54.4061
28-Jul-21,4.2335,5.0053,5.8744,3.8563,4.6293,3.1159,3.3634,3.1131,54.4047
29-Jul-21,4.2245,5.0081,5.8843,3.8485,4.6474,3.1164,3.3831,3.1177,54.3267
30-Jul-21,4.233,5.0284,5.9021,3.8658,4.6681,3.1278,3.4,3.1279,54.45
2-Aug-21,4.227,5.0183,5.8755,3.8546,4.6676,3.1039,3.3897,3.1239,54.3708
3-Aug-21,4.2275,5.0202,5.8737,3.8699,4.6697,3.1148,3.3779,3.1273,54.3709
4-Aug-21,4.229,5.0215,5.8897,3.878,4.6828,3.1316,3.3781,3.1351,54.3958
5-Aug-21,4.223,4.9979,5.8662,3.8506,4.6545,3.1225,3.3711,3.1265,54.3074
6-Aug-21,4.221,4.9905,5.8769,3.8429,4.6512,3.1189,3.3752,3.1234,54.2754
9-Aug-21,4.2255,4.9692,5.8608,3.834,4.6175,3.1079,3.3637,3.1173,54.2977
11-Aug-21,4.241,4.97,5.8649,3.8335,4.5968,3.1133,3.3858,3.1195,54.4955
12-Aug-21,4.237,4.9772,5.8788,3.8399,4.5999,3.1231,3.3893,3.1232,54.4602
13-Aug-21,4.237,4.9742,5.8538,3.8379,4.5895,3.1129,3.3845,3.1191,54.4476
16-Aug-21,4.2435,5.0035,5.8794,3.8799,4.6321,3.1143,3.384,3.1294,54.5248
17-Aug-21,4.2405,4.9911,5.8587,3.8797,4.6446,3.0994,3.3663,3.1242,54.4708
18-Aug-21,4.234,4.961,5.8234,3.8621,4.6334,3.0768,3.3579,3.1135,54.3664
19-Aug-21,4.242,4.953,5.8204,3.8508,4.6119,3.0564,3.3423,3.1102,54.4453
20-Aug-21,4.2395,4.9551,5.7784,3.8629,4.6258,3.0291,3.299,3.1091,54.4293
23-Aug-21,4.231,4.9592,5.7753,3.8513,4.6185,3.0302,3.3127,3.1115,54.3181
24-Aug-21,4.22,4.9534,5.789,3.8448,4.6216,3.046,3.3362,3.1105,54.1776
25-Aug-21,4.217,4.9512,5.7857,3.8417,4.6128,3.054,3.3434,3.1126,54.1752
26-Aug-21,4.193,4.9331,5.7666,3.8142,4.585,3.045,3.3222,3.0981,53.8628
27-Aug-21,4.196,4.9349,5.7477,3.8156,4.5763,3.0379,3.3097,3.1022,53.8805
30-Aug-21,4.1705,4.9233,5.7432,3.8,4.5784,3.0457,3.3034,3.0966,53.5503
1-Sep-21,4.147,4.8959,5.6976,3.7642,4.5184,3.0339,3.2868,3.0842,53.3205
2-Sep-21,4.1595,4.924,5.7297,3.7814,4.5434,3.0639,3.2941,3.0923,53.4881
3-Sep-21,4.1545,4.9351,5.7478,3.7765,4.5444,3.0756,3.309,3.0944,53.4554
6-Sep-21,4.147,4.9225,5.7448,3.7769,4.5332,3.0841,3.3073,3.0904,53.3431
7-Sep-21,4.148,4.9278,5.7442,3.7781,4.5393,3.0861,3.3107,3.0925,53.3656
8-Sep-21,4.158,4.9247,5.7297,3.7704,4.5235,3.0723,3.2898,3.0896,53.4839
9-Sep-21,4.15,4.9049,5.7121,3.7662,4.5079,3.0532,3.2677,3.0837,53.3625
10-Sep-21,4.143,4.9012,5.7393,3.7712,4.5214,3.0596,3.2779,3.0918,53.2841
13-Sep-21,4.146,4.8952,5.7385,3.7711,4.5144,3.0498,3.2713,3.089,53.3056
14-Sep-21,4.151,4.9057,5.7475,3.7719,4.5036,3.0522,3.283,3.092,53.3637
15-Sep-21,4.162,4.9145,5.7461,3.7971,4.5264,3.0474,3.281,3.0986,53.5058
17-Sep-21,4.173,4.912,5.7575,3.7992,4.5026,3.0446,3.2928,3.1008,53.63
20-Sep-21,4.19,4.9077,5.7453,3.8115,4.4933,3.0306,3.2752,3.1005,53.8056
21-Sep-21,4.192,4.9189,5.7309,3.8245,4.5187,3.0472,3.2819,3.1031,53.8499
22-Sep-21,4.191,4.9127,5.7211,3.8284,4.5323,3.0343,3.2758,3.0982,53.8281
23-Sep-21,4.188,4.9029,5.7133,3.8139,4.5237,3.0313,3.2829,3.0988,53.793
24-Sep-21,4.184,4.9133,5.743,3.7895,4.5252,3.0547,3.3031,3.0995,53.7547
27-Sep-21,4.187,4.9088,5.7253,3.7867,4.5245,3.0477,3.3146,3.0967,53.7919
28-Sep-21,4.185,4.8931,5.7355,3.7628,4.5151,3.0555,3.3196,3.0913,53.7821
29-Sep-21,4.1865,4.8928,5.6715,3.7577,4.5055,3.0352,3.3017,3.084,53.7889
30-Sep-21,4.19,4.8629,5.6381,3.7444,4.489,3.0185,3.2901,3.0788,53.8125
1-Oct-21,4.186,4.8466,5.6331,3.7664,4.4933,3.0219,3.2911,3.0779,53.759
4-Oct-21,4.174,4.8389,5.6503,3.7587,4.4853,3.0324,3.3043,3.0757,53.6035
5-Oct-21,4.182,4.8515,5.6858,3.7625,4.5147,3.0395,3.3159,3.0788,53.7194
6-Oct-21,4.181,4.8483,5.6924,3.7454,4.5025,3.0388,3.319,3.0804,53.701
7-Oct-21,4.184,4.8354,5.684,3.7552,4.513,3.048,3.3246,3.0801,53.7423
8-Oct-21,4.184,4.8342,5.6944,3.7421,4.5018,3.0572,3.3355,3.0805,53.7402
11-Oct-21,4.17,4.8259,5.6875,3.7007,4.4916,3.052,3.3454,3.0789,53.5804
12-Oct-21,4.175,4.8271,5.6767,3.6856,4.5028,3.0645,3.3429,3.0791,53.6722
13-Oct-21,4.16,4.8056,5.6638,3.6665,4.476,3.0526,3.34,3.0712,53.4643
14-Oct-21,4.158,4.8212,5.684,3.6625,4.5034,3.0723,3.3454,3.0809,53.4523
15-Oct-21,4.16,4.8293,5.6934,3.6517,4.508,3.0855,3.3657,3.0854,53.4704
18-Oct-21,4.166,4.8259,5.7199,3.6419,4.5048,3.0849,3.3624,3.0857,53.5606
20-Oct-21,4.157,4.8408,5.74,3.6303,4.4999,3.1153,3.3679,3.0946,53.4607
21-Oct-21,4.158,4.8511,5.7518,3.641,4.5279,3.1326,3.381,3.0977,53.4867
22-Oct-21,4.1595,4.8367,5.7384,3.6468,4.532,3.1109,3.3688,3.0921,53.5005
25-Oct-21,4.152,4.8437,5.7223,3.6543,4.5372,3.109,3.3633,3.0888,53.4136
26-Oct-21,4.149,4.8141,5.7115,3.6427,4.5073,3.118,3.353,3.0809,53.3695
27-Oct-21,4.151,4.816,5.7159,3.6419,4.5149,3.1228,3.35,3.0789,53.376
28-Oct-21,4.155,4.8223,5.7119,3.6569,4.5252,3.1192,3.3578,3.0835,53.4261
29-Oct-21,4.146,4.8417,5.7202,3.6496,4.5485,3.1294,3.3571,3.0844,53.311
1-Nov-21,4.148,4.7918,5.6745,3.6325,4.5249,3.1139,3.3498,3.0733,53.3141
2-Nov-21,4.1505,4.815,5.6671,3.6427,4.5615,3.1154,3.3529,3.0804,53.3435
3-Nov-21,4.155,4.8136,5.6649,3.6515,4.5474,3.0905,3.3459,3.0803,53.3952
5-Nov-21,4.162,4.8067,5.6191,3.6608,4.5591,3.0786,3.3403,3.0789,53.4666
8-Nov-21,4.157,4.8055,5.6036,3.6577,4.5511,3.0753,3.3376,3.0779,53.3962
9-Nov-21,4.153,4.8117,5.6306,3.6808,4.5527,3.0741,3.3352,3.0838,53.314
10-Nov-21,4.1525,4.8111,5.6304,3.68,4.5557,3.0591,3.3375,3.0816,53.311
11-Nov-21,4.164,4.779,5.5831,3.653,4.535,3.0426,3.3291,3.0735,53.4463
12-Nov-21,4.169,4.7698,5.5702,3.6493,4.5188,3.0371,3.31,3.0749,53.5029
15-Nov-21,4.16,4.7669,5.5869,3.6543,4.5252,3.0534,3.3187,3.0772,53.3854
16-Nov-21,4.163,4.7387,5.5926,3.6463,4.5079,3.0636,3.3299,3.0789,53.4636
17-Nov-21,4.181,4.7199,5.6088,3.6395,4.487,3.0417,3.3243,3.0761,53.6879
18-Nov-21,4.1815,4.7376,5.6421,3.6651,4.5084,3.0395,3.3142,3.0832,53.6847
19-Nov-21,4.1845,4.7519,5.6441,3.6591,4.5179,3.0434,3.3208,3.083,53.7149
22-Nov-21,4.191,4.7245,5.631,3.6728,4.5118,3.036,3.3146,3.0775,53.7894
23-Nov-21,4.192,4.7114,5.616,3.6427,4.4969,3.03,3.3,3.0684,53.8008
24-Nov-21,4.212,4.733,5.6319,3.6607,4.5096,3.0356,3.3194,3.0826,54.0457
25-Nov-21,4.229,4.7428,5.6453,3.6659,4.5293,3.0466,3.3433,3.0907,54.2402
26-Nov-21,4.245,4.7637,5.6471,3.7016,4.5494,3.0322,3.3402,3.0972,54.4433
29-Nov-21,4.241,4.7851,5.6558,3.731,4.5834,3.0306,3.3302,3.0958,54.3788
30-Nov-21,4.228,4.7772,5.6325,3.7202,4.5832,3.0218,3.3208,3.0895,54.2079
1-Dec-21,4.207,4.7661,5.6012,3.7092,4.5728,3.0118,3.3022,3.0845,53.967
2-Dec-21,4.228,4.7916,5.6224,3.7399,4.6007,3.0082,3.3024,3.0977,54.2531
3-Dec-21,4.23,4.7782,5.6208,3.7374,4.5953,2.991,3.2995,3.0889,54.2983
6-Dec-21,4.226,4.7733,5.5935,3.7405,4.593,2.9679,3.2964,3.0876,54.2066
7-Dec-21,4.233,4.7803,5.6235,3.7282,4.5827,2.991,3.3218,3.0952,54.2644
8-Dec-21,4.221,4.7672,5.5975,3.7199,4.5716,3.0125,3.3402,3.0962,54.13
9-Dec-21,4.212,4.7751,5.5632,3.7064,4.5753,3.0187,3.3265,3.0902,54.0159
10-Dec-21,4.219,4.7675,5.5817,3.7165,4.569,3.02,3.3223,3.0893,54.1022
13-Dec-21,4.21,4.7565,5.5787,3.7076,4.5681,3.0198,3.3111,3.0838,53.991
14-Dec-21,4.235,4.7745,5.5872,3.7283,4.5863,3.0064,3.3021,3.0942,54.2789
15-Dec-21,4.235,4.7686,5.6038,3.7228,4.5838,3.0111,3.2962,3.0919,54.2844
16-Dec-21,4.233,4.7782,5.61,3.7089,4.5802,3.0296,3.2942,3.0975,54.24
17-Dec-21,4.212,4.7718,5.6112,3.711,4.5832,3.0171,3.2899,3.0859,53.9931
20-Dec-21,4.228,4.7561,5.5924,3.7254,4.5782,3.0086,3.278,3.092,54.1829
21-Dec-21,4.2135,4.7545,5.5673,3.7071,4.5719,2.9971,3.2602,3.0852,54.0248
22-Dec-21,4.212,4.7499,5.5838,3.6915,4.5584,3.004,3.2626,3.0871,53.9993
23-Dec-21,4.208,4.7723,5.6181,3.6873,4.5779,3.0331,3.2762,3.0909,53.9584
24-Dec-21,4.203,4.7624,5.6362,3.6765,4.5799,3.0383,3.2787,3.0934,53.8922
27-Dec-21,4.1885,4.7431,5.6189,3.6606,4.5562,3.0321,3.271,3.0886,53.7049
28-Dec-21,4.185,4.7399,5.6213,3.6426,4.5623,3.0283,3.2711,3.0867,53.6594
29-Dec-21,4.1825,4.7292,5.6188,3.6427,4.5611,3.0252,3.2635,3.089,53.6362
30-Dec-21,4.1725,4.7308,5.6279,3.627,4.5581,3.0284,3.2623,3.0871,53.5018
31-Dec-21,4.178,4.7287,5.639,3.6308,4.5696,3.0307,3.2787,3.0912,53.5765
3-Jan-22,4.173,4.7359,5.6336,3.6202,4.5651,3.025,3.2915,3.0897,53.5103
4-Jan-22,4.183,4.7264,5.6324,3.6154,4.5547,3.0143,3.2823,3.0882,53.6543
5-Jan-22,4.192,4.7361,5.6739,3.6138,4.5759,3.0333,3.2974,3.0924,53.7912
6-Jan-22,4.204,4.7577,5.6922,3.6288,4.5835,3.0239,3.289,3.0955,53.9161
7-Jan-22,4.205,4.7521,5.6974,3.6297,4.5652,3.0137,3.3076,3.0951,53.9047
10-Jan-22,4.2035,4.7659,5.71,3.6303,4.569,3.0227,3.3245,3.1011,53.9111
11-Jan-22,4.1955,4.7585,5.7038,3.6369,4.5283,3.017,3.3179,3.0981,53.8105
12-Jan-22,4.185,4.7609,5.7104,3.6275,4.5331,3.0216,3.3352,3.0995,53.6766
13-Jan-22,4.182,4.7855,5.7344,3.6514,4.573,3.0483,3.3464,3.1065,53.6739
14-Jan-22,4.18,4.7961,5.7387,3.6757,4.5929,3.041,3.3421,3.1076,53.6765
17-Jan-22,4.186,4.78,5.7264,3.6585,4.5779,3.0189,3.3387,3.1044,53.7604
19-Jan-22,4.194,4.751,5.7034,3.6616,4.5756,3.0138,3.3541,3.1051,53.8327
20-Jan-22,4.188,4.7551,5.7074,3.6612,4.5765,3.0309,3.3517,3.1096,53.7592
21-Jan-22,4.188,4.7442,5.6948,3.6824,4.5755,3.0124,3.3429,3.1119,53.7792
24-Jan-22,4.186,4.7423,5.6745,3.6764,4.5809,3.006,3.3328,3.1139,53.7583
25-Jan-22,4.19,4.7401,5.6473,3.6832,4.5787,2.9938,3.3138,3.1201,53.8187
26-Jan-22,4.193,4.7406,5.666,3.6826,4.5705,3.0026,3.3262,3.1212,53.8586
27-Jan-22,4.205,4.7193,5.6507,3.668,4.5499,2.9776,3.3097,3.1148,53.9829
28-Jan-22,4.194,4.678,5.6204,3.6359,4.5097,2.9522,3.2964,3.1009,53.8369
31-Jan-22,4.191,4.6784,5.6206,3.6276,4.5016,2.9375,3.2912,3.0923,53.7521
3-Feb-22,4.183,4.7293,5.6751,3.6558,4.5517,2.9821,3.301,3.105,53.6633
4-Feb-22,4.181,4.7931,5.6908,3.6388,4.546,2.9877,3.3004,3.1129,53.6528
7-Feb-22,4.1875,4.7884,5.6636,3.6321,4.5251,2.9639,3.2859,3.1111,53.7424
8-Feb-22,4.1885,4.7883,5.6691,3.6314,4.533,2.9881,3.3027,3.1176,53.7242
9-Feb-22,4.187,4.7866,5.6776,3.6283,4.5304,2.9987,3.2989,3.1163,53.7249
10-Feb-22,4.1865,4.7856,5.6656,3.6237,4.5333,3.0013,3.3027,3.118,53.7192
11-Feb-22,4.19,4.7745,5.6741,3.6083,4.5195,2.9925,3.2904,3.1176,53.7118
14-Feb-22,4.194,4.7581,5.6774,3.6315,4.5336,2.9853,3.2935,3.114,53.7665
15-Feb-22,4.188,4.7404,5.6714,3.6288,4.5325,2.9852,3.2875,3.111,53.673
16-Feb-22,4.191,4.7551,5.6746,3.6229,4.5298,2.9978,3.2953,3.1148,53.7191
17-Feb-22,4.187,4.7468,5.6784,3.6358,4.5397,2.9971,3.2909,3.1151,53.6719
18-Feb-22,4.186,4.7591,5.6988,3.6359,4.5456,3.0156,3.2974,3.1174,53.666
21-Feb-22,4.188,4.758,5.7041,3.6433,4.5532,3.0187,3.2899,3.1154,53.693
22-Feb-22,4.186,4.7277,5.6875,3.6527,4.5709,3.0106,3.2793,3.1067,53.6543
23-Feb-22,4.186,4.7419,5.6913,3.6394,4.5475,3.0256,3.2837,3.1123,53.646
24-Feb-22,4.198,4.7186,5.6736,3.6603,4.5745,3.0179,3.2877,3.1069,53.7647
25-Feb-22,4.2,4.712,5.6393,3.6446,4.5479,3.0177,3.2843,3.107,53.791
28-Feb-22,4.203,4.6876,5.6102,3.6383,4.535,3.0161,3.2821,3.0916,53.7977
1-Mar-22,4.197,4.6977,5.6278,3.6458,4.5699,3.0441,3.3097,3.0947,53.6989
2-Mar-22,4.194,4.6641,5.5868,3.646,4.5607,3.0507,3.2972,3.089,53.6605
3-Mar-22,4.192,4.6531,5.6148,3.6254,4.5511,3.0564,3.317,3.0919,53.6452
4-Mar-22,4.187,4.617,5.5842,3.6301,4.558,3.0737,3.2969,3.0821,53.5669
7-Mar-22,4.181,4.546,5.5227,3.6395,4.5451,3.1002,3.2877,3.0679,53.4956
8-Mar-22,4.1825,4.5464,5.4895,3.6231,4.5202,3.0654,3.2673,3.0706,53.4806
9-Mar-22,4.184,4.5643,5.4852,3.6125,4.5043,3.043,3.2459,3.0652,53.5141
10-Mar-22,4.186,4.6301,5.5121,3.6037,4.5113,3.0667,3.2678,3.0822,53.5369
11-Mar-22,4.194,4.6163,5.4912,3.6019,4.5102,3.0809,3.2822,3.0859,53.5783
14-Mar-22,4.208,4.5897,5.4771,3.5719,4.4957,3.0521,3.2924,3.0808,53.7482
15-Mar-22,4.2095,4.6212,5.4926,3.5574,4.4873,3.0262,3.2833,3.0814,53.7825
16-Mar-22,4.201,4.6077,5.4836,3.5532,4.4711,3.0256,3.2921,3.0799,53.6986
17-Mar-22,4.192,4.6267,5.5154,3.5316,4.46,3.0656,3.3052,3.0883,53.6075
18-Mar-22,4.205,4.6617,5.5338,3.5405,4.4911,3.102,3.3325,3.1022,53.7628
21-Mar-22,4.2025,4.6429,5.5313,3.5259,4.5033,3.1103,3.334,3.1001,53.7074
22-Mar-22,4.215,4.6382,5.5436,3.5157,4.5075,3.1204,3.3516,3.1041,53.8397
23-Mar-22,4.222,4.6556,5.6098,3.4872,4.5208,3.1488,3.3569,3.1127,53.947
24-Mar-22,4.229,4.6464,5.5793,3.489,4.5385,3.1637,3.3628,3.1151,54.0461
25-Mar-22,4.224,4.6587,5.5791,3.4737,4.5552,3.1781,3.3719,3.1146,53.9877
28-Mar-22,4.216,4.6191,5.547,3.4257,4.5159,3.173,3.3763,3.0995,53.86
29-Mar-22,4.224,4.6443,5.5322,3.4297,4.5293,3.1608,3.3749,3.1047,53.9595
30-Mar-22,4.207,4.6765,5.5145,3.4583,4.531,3.1637,3.3683,3.1071,53.7526
31-Mar-22,4.206,4.696,5.517,3.4382,4.55,3.1499,3.3605,3.1082,53.7213
1-Apr-22,4.211,4.6603,5.5316,3.4342,4.5544,3.1532,3.3712,3.1052,53.7639
4-Apr-22,4.22,4.6631,5.535,3.4384,4.5563,3.1718,3.3736,3.1107,53.8678
5-Apr-22,4.22,4.6315,5.5354,3.4443,4.5582,3.1815,3.3792,3.1105,53.865
6-Apr-22,4.22,4.6011,5.5177,3.4101,4.5352,3.1962,3.3768,3.1025,53.843
7-Apr-22,4.22,4.6036,5.5202,3.4115,4.526,3.157,3.3612,3.1027,53.8389
8-Apr-22,4.223,4.5887,5.5195,3.4076,4.5175,3.158,3.3558,3.0981,53.8854
11-Apr-22,4.2285,4.6023,5.5034,3.3869,4.5181,3.1452,3.3544,3.0964,53.937
12-Apr-22,4.2345,4.6059,5.5159,3.3763,4.5478,3.1441,3.3493,3.1027,54.0239
13-Apr-22,4.228,4.5832,5.5027,3.3687,4.536,3.1566,3.3513,3.1006,53.9506
14-Apr-22,4.23,4.6145,5.5574,3.3781,4.5362,3.1556,3.3702,3.1278,53.9603
15-Apr-22,4.236,4.5774,5.5356,3.3521,4.4892,3.1363,3.359,3.117,54.012
18-Apr-22,4.25,4.5879,5.5378,3.3554,4.5036,3.1276,3.3637,3.1273,54.1829
20-Apr-22,4.268,4.618,5.5676,3.3253,4.4889,3.1647,3.3913,3.1274,54.4173
21-Apr-22,4.289,4.6463,5.5963,3.3432,4.5124,3.1854,3.4326,3.1412,54.6808
22-Apr-22,4.31,4.6729,5.6133,3.3551,4.5183,3.1674,3.4215,3.1605,54.9416
25-Apr-22,4.35,4.691,5.5706,3.3889,4.5464,3.1259,3.4171,3.1662,55.4401
26-Apr-22,4.351,4.6704,5.5549,3.399,4.5399,3.1401,3.4287,3.1727,55.4529
27-Apr-22,4.358,4.6378,5.4837,3.4124,4.5254,3.1221,3.4068,3.1658,55.5442
28-Apr-22,4.363,4.5855,5.4603,3.3639,4.4924,3.096,3.3982,3.152,55.5987
29-Apr-22,4.361,4.5856,5.4447,3.3382,4.4903,3.109,3.4132,3.1506,55.5725
5-May-22,4.338,4.6065,5.4576,3.3607,4.4602,3.1429,3.4106,3.159,55.2717
6-May-22,4.375,4.6091,5.4132,3.3502,4.4371,3.1124,3.4092,3.1588,55.7396
9-May-22,4.382,4.6064,5.3868,3.3463,4.4209,3.0731,3.3864,3.1512,55.8238
10-May-22,4.379,4.6325,5.4159,3.362,4.4179,3.0526,3.3705,3.1549,55.7884
11-May-22,4.386,4.6224,5.4093,3.364,4.4054,3.054,3.372,3.1581,55.874
12-May-22,4.389,4.6185,5.3677,3.3811,4.4102,3.0389,3.3775,3.1551,55.9115
13-May-22,4.399,4.5714,5.3756,3.408,4.388,3.0278,3.3833,3.1548,56.0389
17-May-22,4.397,4.5909,5.425,3.3998,4.3878,3.0783,3.4261,3.1626,56.0163
18-May-22,4.397,4.6322,5.4835,3.4051,4.4218,3.0801,3.4261,3.169,56.0177
19-May-22,4.405,4.6257,5.456,3.4216,4.4694,3.0888,3.4352,3.1773,56.1304
20-May-22,4.3995,4.6494,5.4778,3.4479,4.5328,3.0836,3.4291,3.1864,56.0546
23-May-22,4.391,4.6523,5.5081,3.4477,4.5198,3.1132,3.4313,3.1935,55.9456
24-May-22,4.392,4.688,5.5199,3.4372,4.5456,3.1135,3.431,3.1965,55.9555
25-May-22,4.395,4.7097,5.5096,3.4587,4.5681,3.127,3.4306,3.2031,55.9944
26-May-22,4.4,4.7093,5.54,3.454,4.5776,3.1218,3.4316,3.2019,56.056
27-May-22,4.385,4.7174,5.547,3.4579,4.5792,3.1318,3.4379,3.2005,55.8634
30-May-22,4.373,4.6997,5.531,3.4441,4.5714,3.1385,3.4422,3.1997,55.7141
31-May-22,4.378,4.7072,5.5246,3.4187,4.5637,3.1469,3.4546,3.198,55.7814
1-Jun-22,4.389,4.7046,5.5288,3.3992,4.57,3.1526,3.4701,3.199,55.9443
2-Jun-22,4.395,4.6833,5.4854,3.379,4.562,3.1499,3.4694,3.1936,56.0129
3-Jun-22,4.388,4.7197,5.5175,3.3798,4.5828,3.1866,3.4909,3.2018,55.9344
7-Jun-22,4.399,4.6999,5.5036,3.3175,4.5294,3.1567,3.4935,3.1914,56.0696
8-Jun-22,4.394,4.6954,5.5233,3.3028,4.5094,3.165,3.5015,3.1966,56.0023
9-Jun-22,4.394,4.7152,5.5118,3.2806,4.4974,3.1562,3.4992,3.1947,55.9888
10-Jun-22,4.401,4.6809,5.4999,3.2821,4.4949,3.1256,3.4659,3.1875,56.0687
13-Jun-22,4.417,4.6352,5.4294,3.2743,4.4661,3.1043,3.4481,3.1766,56.2697
14-Jun-22,4.426,4.6154,5.3909,3.289,4.4447,3.0805,3.4353,3.1791,56.3829
15-Jun-22,4.421,4.6173,5.3158,3.2729,4.4245,3.0549,3.4136,3.1771,56.3192
16-Jun-22,4.401,4.5964,5.3516,3.2772,4.424,3.0877,3.4148,3.171,56.0666
17-Jun-22,4.403,4.6333,5.4113,3.2807,4.5359,3.0896,3.3971,3.1775,56.0899
20-Jun-22,4.403,4.6368,5.3946,3.2654,4.5575,3.0627,3.3864,3.1781,56.0899
21-Jun-22,4.4005,4.635,5.4047,3.2604,4.553,3.072,3.4004,3.1768,56.058
22-Jun-22,4.404,4.6295,5.3927,3.2335,4.5557,3.0511,3.3974,3.1745,56.1026
23-Jun-22,4.408,4.6597,5.4033,3.257,4.5864,3.0384,3.4002,3.1756,56.1593
24-Jun-22,4.408,4.6438,5.4113,3.2729,4.5874,3.0433,3.3952,3.1753,56.1586
27-Jun-22,4.4075,4.653,5.4111,3.2689,4.6046,3.0504,3.4241,3.1812,56.1565
28-Jun-22,4.4005,4.657,5.4025,3.2526,4.6045,3.05,3.4211,3.1766,56.0795
29-Jun-22,4.402,4.6357,5.3726,3.2327,4.6036,3.0405,3.4212,3.1733,56.1057
30-Jun-22,4.407,4.6071,5.3457,3.2262,4.619,3.0373,3.4197,3.1675,56.1594
1-Jul-22,4.411,4.6121,5.3488,3.2647,4.6135,3.014,3.417,3.1672,56.2061
4-Jul-22,4.414,4.6029,5.3356,3.2655,4.6022,3.0051,3.4225,3.1599,56.258
5-Jul-22,4.42,4.6127,5.3539,3.2471,4.6022,3.0392,3.4367,3.1655,56.3316
6-Jul-22,4.427,4.5448,5.2938,3.2705,4.5719,3.013,3.396,3.154,56.4165
7-Jul-22,4.428,4.5183,5.2915,3.2624,4.5706,3.019,3.4017,3.1599,56.4263
8-Jul-22,4.428,4.4988,5.3242,3.2657,4.5495,3.0243,3.403,3.1597,56.422
12-Jul-22,4.438,4.45,5.2715,3.2338,4.5152,2.989,3.4097,3.1554,56.5372
13-Jul-22,4.433,4.4498,5.2788,3.2329,4.5152,3.0029,3.4079,3.1527,56.4771
14-Jul-22,4.443,4.4581,5.2747,3.2193,4.5272,3.0132,3.424,3.1845,56.6016
15-Jul-22,4.4515,4.464,5.267,3.2025,4.5294,3.0016,3.3965,3.1715,56.7077
18-Jul-22,4.4515,4.4987,5.2973,3.218,4.5638,3.0315,3.4261,3.1862,56.7077
19-Jul-22,4.459,4.5161,5.3254,3.2312,4.5607,3.0495,3.4374,3.1916,56.8033
20-Jul-22,4.451,4.5601,5.3528,3.2233,4.5967,3.0788,3.4606,3.1996,56.7021
21-Jul-22,4.458,4.5516,5.3416,3.2239,4.594,3.072,3.4628,3.2026,56.8021
22-Jul-22,4.455,4.541,5.3304,3.2367,4.6018,3.0797,3.458,3.2032,56.7559
25-Jul-22,4.458,4.5512,5.3443,3.2714,4.6283,3.0791,3.4489,3.2127,56.7992
26-Jul-22,4.459,4.5624,5.3816,3.2659,4.626,3.1044,3.4741,3.2179,56.8105
27-Jul-22,4.462,4.5263,5.3776,3.2581,4.6392,3.0895,3.4675,3.2124,56.8502
28-Jul-22,4.457,4.5515,5.4219,3.2927,4.6505,3.119,3.475,3.2264,56.7836
29-Jul-22,4.451,4.5467,5.4275,3.3423,4.6759,3.1197,3.4763,3.2296,56.7021
1-Aug-22,4.4545,4.5552,5.4278,3.3599,4.6845,3.111,3.4782,3.2284,56.7459
2-Aug-22,4.459,4.5812,5.4658,3.408,4.6942,3.1298,3.4706,3.2394,56.8054
3-Aug-22,4.459,4.5451,5.4355,3.3627,4.6716,3.0919,3.4684,3.23,56.804
4-Aug-22,4.4565,4.5296,5.416,3.331,4.6374,3.1004,3.4697,3.2282,56.7758
5-Aug-22,4.457,4.5635,5.4135,3.3456,4.6616,3.1043,3.4636,3.2407,56.7792
8-Aug-22,4.463,4.546,5.3909,3.3032,4.6427,3.0929,3.4517,3.2308,56.855
9-Aug-22,4.4575,4.5453,5.3864,3.3038,4.668,3.1158,3.4683,3.2348,56.7871
10-Aug-22,4.459,4.5553,5.3883,3.3044,4.6769,3.1035,3.4601,3.2351,56.8062
11-Aug-22,4.449,4.5785,5.4256,3.3413,4.7144,3.1468,3.4807,3.2441,56.7033
12-Aug-22,4.443,4.5852,5.4169,3.3336,4.7196,3.1616,3.4836,3.245,56.7013
15-Aug-22,4.455,4.5682,5.4008,3.3451,4.7298,3.1662,3.484,3.2466,56.8697
16-Aug-22,4.4655,4.5383,5.3818,3.349,4.7204,3.137,3.4627,3.2413,56.971
17-Aug-22,4.467,4.5456,5.4091,3.3304,4.7051,3.1291,3.4768,3.2388,56.9887
18-Aug-22,4.474,4.5514,5.3862,3.3124,4.7011,3.0965,3.4615,3.2345,57.0416
19-Aug-22,4.48,4.5167,5.3388,3.2871,4.6735,3.0984,3.4581,3.2312,57.0955
22-Aug-22,4.484,4.5042,5.3064,3.2675,4.6767,3.0949,3.4529,3.2206,57.148
23-Aug-22,4.49,4.4649,5.2861,3.2726,4.6582,3.0977,3.447,3.215,57.223
24-Aug-22,4.489,4.4661,5.3024,3.2812,4.6504,3.0997,3.4587,3.2179,57.2248
